talent_id,role_id,order
nm1027833,5,2
nm1027833,6,3
nm10278810,5,1
nm10278810,6,2
nm10278858,11,1
nm1027890,6,1
nm1027917,9,1
nm1027917,10,2
nm1028044,2,1
nm1028044,7,2
nm1028044,6,3
nm10280811,4,1
nm1028114,2,1
nm10281319,6,1
nm10281319,5,2
nm1028186,7,1
nm1028186,2,2
nm1028186,5,3
nm10281958,13,1
nm10281958,7,2
nm10281958,6,3
nm1028387,5,1
nm1028387,2,2
nm1028387,3,3
nm1028657,6,1
nm1028657,2,2
nm1028657,1,3
nm1028708,7,1
nm1028708,13,2
nm1028708,2,3
nm1028957,30,1
nm1028957,1,2
nm1028957,2,3
nm1029003,11,1
nm1029102,2,1
nm10291119,6,1
nm1029141,5,1
nm1029141,7,2
nm1029141,6,3
nm10292360,6,1
nm10293198,4,1
nm1029487,3,1
nm1029487,4,2
nm1029524,2,1
nm1029524,1,2
nm10295470,4,1
nm1029653,7,1
nm1029653,6,2
nm1029666,2,1
nm1029736,4,1
nm1030117,14,1
nm1030117,12,2
nm1030383,2,1
nm1030391,6,1
nm1030391,10,2
nm1030391,1,3
nm1030416,4,1
nm1030416,12,2
nm1030416,7,3
nm1030457,5,1
nm1030457,12,2
nm1030457,13,3
nm1030464,6,1
nm1030464,2,2
nm1030645,3,1
nm10306742,6,1
nm10308075,2,1
nm10308077,2,1
nm10308078,2,1
nm1030932,1,1
nm1030932,2,2
nm1030932,9,3
nm1030984,13,1
nm1030984,19,2
nm1030984,2,3
nm10310728,6,1
nm10312617,6,1
nm10312618,5,1
nm10312619,5,1
nm1031326,2,1
nm1031326,6,2
nm1031382,2,1
nm1031382,18,2
nm1031548,6,1
nm1031663,4,1
nm1031871,4,1
nm1032282,2,1
nm1032282,7,2
nm1032282,6,3
nm1032300,14,1
nm1032300,7,2
nm1032300,2,3
nm1032623,7,1
nm1032623,6,2
nm1032822,12,1
nm1032822,14,2
nm1032822,19,3
nm10329666,7,1
nm1033032,7,1
nm1033032,5,2
nm1033267,6,1
nm1033267,10,2
nm1033349,6,1
nm1033373,17,1
nm1033397,6,1
nm1033397,11,2
nm1033415,7,1
nm1033415,11,2
nm1033440,4,1
nm1033451,7,1
nm1033451,2,2
nm1033451,1,3
nm1033638,21,1
nm1033638,31,2
nm1033752,4,1
nm1033858,4,1
nm1034087,2,1
nm1034158,2,1
nm1034158,7,2
nm1034158,6,3
nm10342042,4,1
nm10342043,2,1
nm10342044,2,1
nm1034323,4,1
nm10343732,1,1
nm1034385,4,1
nm1034427,4,1
nm10344399,14,1
nm10344399,13,2
nm1034668,13,1
nm1034668,19,2
nm1034668,5,3
nm1034879,2,1
nm1034879,5,2
nm1034879,7,3
nm10351772,2,1
nm1035178,2,1
nm1035204,2,1
nm1035204,6,2
nm1035204,5,3
nm1035216,2,1
nm1035216,6,2
nm1035216,1,3
nm10352634,2,1
nm1035295,2,1
nm10353348,2,1
nm1035339,2,1
nm1035396,2,1
nm1035415,2,1
nm10354626,12,1
nm10354626,2,2
nm10354626,22,3
nm1035474,2,1
nm1035494,2,1
nm1035500,2,1
nm1035500,27,2
nm1035500,3,3
nm10355694,13,1
nm10355695,8,1
nm10357590,5,1
nm10357590,2,2
nm1035763,2,1
nm1035763,13,2
nm10357675,10,1
nm1035839,7,1
nm1035839,5,2
nm1035839,6,3
nm10358710,4,1
nm10358715,2,1
nm10358716,2,1
nm10358717,2,1
nm10358718,2,1
nm10358719,29,1
nm10358720,24,1
nm10358721,34,1
nm10358722,3,1
nm10359132,5,1
nm10359826,7,1
nm10359827,2,1
nm10359828,6,1
nm1036040,2,1
nm1036040,1,2
nm1036040,6,3
nm1036050,2,1
nm1036050,7,2
nm1036050,6,3
nm1036080,2,1
nm10361593,2,1
nm1036205,2,1
nm1036205,1,2
nm1036205,6,3
nm1036262,13,1
nm1036262,7,2
nm1036262,2,3
nm1036293,4,1
nm1036293,5,2
nm1036293,6,3
nm10364591,10,1
nm10364591,1,2
nm1036574,7,1
nm1036574,5,2
nm1036574,6,3
nm1036641,4,1
nm1036641,20,2
nm1036641,5,3
nm1036670,4,1
nm1036758,4,1
nm10370867,2,1
nm10370871,5,1
nm1037342,9,1
nm1037342,10,2
nm10373800,4,1
nm10374390,5,1
nm10374390,6,2
nm10374390,13,3
nm1037537,7,1
nm1037537,5,2
nm1037537,6,3
nm10375686,6,1
nm1037854,7,1
nm1037854,12,2
nm1037854,14,3
nm1037885,6,1
nm1037885,5,2
nm1037885,3,3
nm10380201,5,1
nm10381619,2,1
nm1038254,6,1
nm1038254,3,2
nm1038254,5,3
nm1038293,5,1
nm1038293,3,2
nm1038306,5,1
nm1038428,5,1
nm1038608,27,1
nm1038792,6,1
nm1038805,6,1
nm1038805,27,2
nm1038805,19,3
nm1039261,6,1
nm1039416,32,1
nm1039449,2,1
nm1039525,20,1
nm1039677,4,1
nm10398745,6,1
nm10398746,6,1
nm1040093,4,1
nm1040162,5,1
nm1040162,3,2
nm1040253,2,1
nm1040540,6,1
nm1040568,5,1
nm1040568,6,2
nm1040568,7,3
nm10409123,7,1
nm10409123,6,2
nm10409128,3,1
nm1040961,4,1
nm1040968,2,1
nm1040968,3,2
nm1040968,31,3
nm1041193,9,1
nm1041350,2,1
nm1041407,5,1
nm1041407,17,2
nm1041407,11,3
nm10414232,7,1
nm10414232,2,2
nm10414232,6,3
nm10414233,2,1
nm10414233,13,2
nm10414833,14,1
nm1041563,1,1
nm1041563,9,2
nm1041563,2,3
nm1041589,6,1
nm1041597,5,1
nm1041597,6,2
nm1041597,7,3
nm1041653,3,1
nm1041672,2,1
nm1041699,2,1
nm1041699,10,2
nm1041699,27,3
nm1041792,7,1
nm1041858,6,1
nm1041858,5,2
nm1041858,26,3
nm10419832,9,1
nm1042011,7,1
nm1042011,11,2
nm1042011,9,3
nm1042071,25,1
nm1042071,2,2
nm1042071,22,3
nm1042117,2,1
nm1042380,5,1
nm1042380,7,2
nm1042380,10,3
nm1042458,12,1
nm1042685,2,1
nm1042685,18,2
nm1042685,5,3
nm1042752,2,1
nm10427830,4,1
nm1043003,3,1
nm1043003,11,2
nm1043003,2,3
nm1043012,7,1
nm1043012,2,2
nm1043012,12,3
nm1043036,2,1
nm1043178,2,1
nm10432064,4,1
nm1043223,4,1
nm10432848,4,1
nm10433305,4,1
nm1043363,4,1
nm1043749,13,1
nm1043749,7,2
nm1043749,5,3
nm1043865,34,1
nm10438913,6,1
nm1044029,12,1
nm1044059,13,1
nm1044059,19,2
nm1044169,34,1
nm1044169,2,2
nm10444218,6,1
nm1044437,6,1
nm1044437,5,2
nm1044437,7,3
nm1044484,3,1
nm1044484,24,2
nm1044647,7,1
nm1044647,2,2
nm1044647,6,3
nm10446527,7,1
nm10446527,6,2
nm1044655,2,1
nm1044665,4,1
nm1044696,7,1
nm1044927,6,1
nm1044927,7,2
nm1044927,2,3
nm1044995,4,1
nm10451108,34,1
nm1045118,4,1
nm10452238,5,1
nm10452238,13,2
nm10452238,7,3
nm1045300,2,1
nm1045397,4,1
nm1045397,23,2
nm1045417,6,1
nm1045417,3,2
nm1045417,7,3
nm1045427,4,1
nm1045438,6,1
nm1045438,4,2
nm10455037,14,1
nm10455037,12,2
nm10455346,2,1
nm1045737,6,1
nm10457829,14,1
nm10457829,12,2
nm1046041,9,1
nm1046041,10,2
nm1046041,6,3
nm1046088,5,1
nm1046088,26,2
nm1046088,21,3
nm1046223,4,1
nm1046300,6,1
nm1046347,4,1
nm1046347,1,2
nm1046369,6,1
nm1046369,2,2
nm1046377,7,1
nm1046377,6,2
nm1046377,11,3
nm10464031,4,1
nm10466820,7,1
nm10466820,6,2
nm10467567,7,1
nm10467567,2,2
nm10467567,14,3
nm10467568,2,1
nm10467568,6,2
nm10467568,5,3
nm1046805,2,1
nm10468892,7,1
nm10468893,4,1
nm10468894,6,1
nm10469022,4,1
nm1046953,5,1
nm1046953,3,2
nm1046953,26,3
nm1046963,11,1
nm10469999,4,1
nm1047025,2,1
nm1047093,4,1
nm1047343,2,1
nm1047343,5,2
nm1047459,4,1
nm1047549,13,1
nm1047549,19,2
nm1047549,5,3
nm10476119,6,1
nm10476119,5,2
nm10477066,4,1
nm1047838,2,1
nm1047984,6,1
nm1048207,4,1
nm1048223,4,1
nm10482431,2,1
nm1048320,4,1
nm1048548,7,1
nm1048548,6,2
nm10485518,2,1
nm10485518,6,2
nm10485518,13,3
nm1048559,7,1
nm1048559,2,2
nm1048559,19,3
nm1048560,7,1
nm1048560,5,2
nm1048560,14,3
nm1048680,14,1
nm1048680,5,2
nm1048680,6,3
nm1048946,5,1
nm1049066,6,1
nm1049154,2,1
nm10493162,4,1
nm1049416,6,1
nm1049416,27,2
nm10494631,6,1
nm1049581,2,1
nm1049581,6,2
nm1049581,5,3
nm1049934,2,1
nm10499407,7,1
nm10499407,6,2
nm10499407,13,3
nm10499408,27,1
nm10499408,6,2
nm10499408,5,3
nm1049974,32,1
nm1049974,3,2
nm1050176,5,1
nm1050176,3,2
nm1050176,31,3
nm1050239,2,1
nm1050313,7,1
nm10504620,9,1
nm1050494,6,1
nm1050494,3,2
nm1050494,19,3
nm10504980,9,1
nm10504980,10,2
nm10505892,4,1
nm10505893,2,1
nm1050707,2,1
nm10507251,6,1
nm10507252,6,1
nm10508283,2,1
nm1051078,2,1
nm10511149,4,1
nm10513140,4,1
nm10513141,4,1
nm1051582,14,1
nm1051582,12,2
nm1051582,9,3
nm10517426,7,1
nm10517426,13,2
nm10517426,2,3
nm10517427,2,1
nm10517428,2,1
nm10517689,5,1
nm10519047,7,1
nm10519048,4,1
nm1052141,2,1
nm10521668,9,1
nm1052234,2,1
nm1052245,6,1
nm1052315,2,1
nm1052315,7,2
nm10523624,5,1
nm10523624,2,2
nm10523625,5,1
nm10523625,4,2
nm1052949,13,1
nm1052949,19,2
nm1052949,7,3
nm10530015,2,1
nm1053102,5,1
nm1053102,6,2
nm1053112,4,1
nm1053118,2,1
nm10532268,2,1
nm10532384,4,1
nm10532385,4,1
nm10532690,8,1
nm1053275,20,1
nm1053322,2,1
nm1053322,18,2
nm1053322,3,3
nm1053332,2,1
nm1053332,5,2
nm10533885,1,1
nm1053839,6,1
nm1054098,2,1
nm1054198,4,1
nm10542254,9,1
nm10542254,27,2
nm10542254,12,3
nm1054273,4,1
nm1054273,6,2
nm1054425,2,1
nm1054425,6,2
nm1054885,27,1
nm1054947,2,1
nm1054948,7,1
nm1054948,11,2
nm1054948,6,3
nm1054958,6,1
nm1055144,2,1
nm1055151,9,1
nm1055151,5,2
nm1055151,1,3
nm10553463,5,1
nm1055413,2,1
nm1055413,5,2
nm1055413,1,3
nm1055647,2,1
nm1055655,5,1
nm1055655,6,2
nm1055655,17,3
nm1055679,1,1
nm1055679,4,2
nm1055808,9,1
nm1055808,2,2
nm1055808,27,3
nm10558094,2,1
nm1055947,2,1
nm1055947,6,2
nm1055947,7,3
nm10565652,6,1
nm1056570,7,1
nm1056570,21,2
nm1056583,4,1
nm1056583,1,2
nm1056741,6,1
nm1056741,3,2
nm1056741,5,3
nm1056767,2,1
nm1056834,2,1
nm1057072,4,1
nm1057072,1,2
nm1057072,10,3
nm1057095,4,1
nm1057095,3,2
nm1057114,1,1
nm1057114,4,2
nm1057118,4,1
nm10573719,2,1
nm1057426,1,1
nm1057426,2,2
nm1057426,9,3
nm1057513,13,1
nm1057513,19,2
nm1057513,3,3
nm1057742,2,1
nm1057742,6,2
nm1057856,4,1
nm10582161,13,1
nm10582161,2,2
nm10582161,27,3
nm1058250,4,1
nm10583194,7,1
nm10583195,6,1
nm10583195,14,2
nm10583195,5,3
nm10583196,6,1
nm1058476,3,1
nm1058513,4,1
nm10586708,6,1
nm10586708,14,2
nm10586708,12,3
nm10586713,25,1
nm1058832,2,1
nm10588529,7,1
nm10588529,6,2
nm10588529,14,3
nm1059153,4,1
nm1059305,25,1
nm1059305,22,2
nm1059863,1,1
nm1059863,2,2
nm1059863,10,3
nm1059918,2,1
nm1059922,2,1
nm1059922,5,2
nm1060389,15,1
nm1060389,29,2
nm1060389,2,3
nm10604492,14,1
nm1060541,2,1
nm1060628,4,1
nm1060808,4,1
nm10608467,9,1
nm10608467,7,2
nm10608467,6,3
nm1060975,7,1
nm1060975,22,2
nm1060975,6,3
nm10610730,6,1
nm1061088,21,1
nm1061088,22,2
nm1061088,17,3
nm10611039,7,1
nm10611041,9,1
nm10611042,6,1
nm10611042,13,2
nm1061140,26,1
nm1061140,19,2
nm1061140,13,3
nm10611628,2,1
nm1061164,3,1
nm1061164,5,2
nm1061192,7,1
nm1061192,22,2
nm1061192,21,3
nm1061234,10,1
nm1061234,4,2
nm1061234,1,3
nm10615698,7,1
nm10615698,2,2
nm10615698,6,3
nm10615699,2,1
nm10615700,4,1
nm10615701,2,1
nm10615706,2,1
nm10615706,14,2
nm10615706,12,3
nm1061901,2,1
nm1062324,2,1
nm1062371,2,1
nm1062371,1,2
nm1062520,14,1
nm1062520,12,2
nm1062520,7,3
nm10625587,2,1
nm10625684,4,1
nm1062569,4,1
nm1062569,6,2
nm1062569,7,3
nm10627102,6,1
nm10627103,9,1
nm1062784,7,1
nm1062784,11,2
nm1062784,4,3
nm10630159,3,1
nm10630159,5,2
nm1063074,6,1
nm1063074,1,2
nm10632634,2,1
nm1063287,2,1
nm1063287,27,2
nm1063287,3,3
nm1063397,2,1
nm1063397,6,2
nm1063397,5,3
nm1063938,26,1
nm1064066,6,1
nm1064077,7,1
nm1064077,6,2
nm1064086,5,1
nm1064086,6,2
nm1064086,7,3
nm10641390,2,1
nm1064181,4,1
nm1064240,1,1
nm1064240,2,2
nm1064240,9,3
nm1064454,12,1
nm1064454,3,2
nm10646357,4,1
nm10646358,9,1
nm10647720,6,1
nm1064793,2,1
nm1064848,3,1
nm1064848,4,2
nm1064848,31,3
nm1064961,26,1
nm1064961,3,2
nm10649792,6,1
nm1065064,4,1
nm1065142,3,1
nm1065142,26,2
nm1065145,2,1
nm1065145,10,2
nm10651586,7,1
nm10651586,14,2
nm10651586,13,3
nm1065317,4,1
nm1065317,3,2
nm1065317,26,3
nm1065370,5,1
nm1065406,2,1
nm1065454,4,1
nm1065454,5,2
nm1065454,1,3
nm1065480,5,1
nm1065624,4,1
nm1065902,4,1
nm1065902,6,2
nm1065902,5,3
nm1066003,10,1
nm1066003,1,2
nm1066021,19,1
nm1066021,3,2
nm1066086,4,1
nm1066099,5,1
nm1066128,4,1
nm1066461,4,1
nm1066548,2,1
nm1066548,5,2
nm10665879,7,1
nm10665879,6,2
nm1066795,2,1
nm1066795,10,2
nm1066795,1,3
nm1067517,4,1
nm1067545,4,1
nm1067689,4,1
nm10677139,2,1
nm10677140,6,1
nm10677140,5,2
nm10677141,13,1
nm1067801,9,1
nm1067801,10,2
nm1067801,1,3
nm10678235,2,1
nm1067862,5,1
nm1067862,7,2
nm1067862,6,3
nm10678866,4,1
nm10678955,7,1
nm1068012,5,1
nm1068012,6,2
nm1068121,10,1
nm1068121,27,2
nm1068217,6,1
nm10683764,2,1
nm1068395,3,1
nm1068753,22,1
nm1068753,21,2
nm1068753,31,3
nm1069102,14,1
nm1069102,12,2
nm1069102,2,3
nm1069219,7,1
nm1069219,5,2
nm1069219,13,3
nm10692905,2,1
nm1069352,5,1
nm1069352,7,2
nm1069352,3,3
nm1069518,2,1
nm1069547,6,1
nm1069547,3,2
nm1069547,2,3
nm1069551,4,1
nm10695830,4,1
nm10695831,4,1
nm10695832,4,1
nm1069584,4,1
nm1069584,1,2
nm1069584,10,3
nm1069676,6,1
nm1069676,5,2
nm1069676,3,3
nm10697369,7,1
nm1070145,6,1
nm1070145,3,2
nm1070226,4,1
nm1070226,6,2
nm1070340,5,1
nm1070340,6,2
nm1070340,26,3
nm1070544,14,1
nm1070544,13,2
nm1070562,4,1
nm1070665,21,1
nm1070665,6,2
nm1070665,7,3
nm1070712,4,1
nm1070712,11,2
nm1070840,8,1
nm1070840,3,2
nm1070840,2,3
nm1070866,6,1
nm1070866,3,2
nm1070866,7,3
nm1070898,4,1
nm1071386,2,1
nm1071395,5,1
nm1071395,6,2
nm1071395,3,3
nm10714804,5,1
nm1071518,2,1
nm10717380,6,1
nm10717999,7,1
nm10717999,6,2
nm10717999,14,3
nm10718000,4,1
nm10718001,9,1
nm10718002,14,1
nm1072034,2,1
nm1072034,5,2
nm1072034,6,3
nm1072069,3,1
nm10723359,7,1
nm10725116,2,1
nm1072572,5,1
nm1072572,3,2
nm1072572,6,3
nm1072611,2,1
nm1072611,3,2
nm1072611,7,3
nm1072645,4,1
nm10727484,4,1
nm10727485,2,1
nm10728007,4,1
nm1072936,7,1
nm1072936,13,2
nm1072936,5,3
nm1073029,4,1
nm1073029,5,2
nm1073054,10,1
nm1073054,1,2
nm1073054,2,3
nm1073055,2,1
nm1073100,6,1
nm1073100,3,2
nm1073100,2,3
nm1073151,7,1
nm1073151,11,2
nm1073151,17,3
nm1073198,2,1
nm1073261,4,1
nm1073441,18,1
nm1073442,22,1
nm1073442,25,2
nm1073443,4,1
nm1073452,4,1
nm1073546,4,1
nm1073587,4,1
nm10737965,6,1
nm1073805,4,1
nm1073898,6,1
nm1073898,4,2
nm10739233,4,1
nm1074029,11,1
nm1074029,7,2
nm1074029,26,3
nm1074167,2,1
nm1074167,7,2
nm1074167,6,3
nm1074178,2,1
nm1074245,2,1
nm1074245,6,2
nm1074245,5,3
nm1074443,4,1
nm1074446,4,1
nm1074447,4,1
nm1074483,4,1
nm1074499,4,1
nm1074547,4,1
nm1074556,4,1
nm1074568,4,1
nm1074571,4,1
nm1074591,4,1
nm1074608,4,1
nm1074802,3,1
nm1074802,32,2
nm1074802,34,3
nm10749872,2,1
nm1075046,5,1
nm1075046,3,2
nm1075046,6,3
nm1075143,6,1
nm10752635,2,1
nm10752635,6,2
nm10752636,4,1
nm10752638,6,1
nm10752639,13,1
nm10752643,26,1
nm1075446,2,1
nm1075878,4,1
nm10758813,7,1
nm1075980,6,1
nm1075980,7,2
nm1075980,5,3
nm1076006,7,1
nm1076006,14,2
nm1076006,6,3
nm1076087,4,1
nm1076269,2,1
nm1076494,12,1
nm1076494,31,2
nm1076494,22,3
nm1076712,2,1
nm1076728,5,1
nm1076728,2,2
nm1076728,6,3
nm1076816,7,1
nm1076816,6,2
nm1076816,5,3
nm1076912,14,1
nm1076912,12,2
nm1076912,7,3
nm1076937,2,1
nm1076942,5,1
nm1076942,7,2
nm1077007,4,1
nm10770116,2,1
nm10770116,9,2
nm10770793,2,1
nm1077134,2,1
nm1077134,7,2
nm1077134,12,3
nm1077235,5,1
nm1077235,7,2
nm1077235,14,3
nm1077717,5,1
nm1077717,7,2
nm1077717,6,3
nm10780502,5,1
nm10780502,28,2
nm1078193,7,1
nm1078193,13,2
nm1078263,6,1
nm1078267,4,1
nm1078267,3,2
nm1078354,1,1
nm1078479,2,1
nm1078479,1,2
nm1078479,5,3
nm10785367,2,1
nm1078627,4,1
nm1078627,3,2
nm1078702,4,1
nm1078702,14,2
nm1078746,4,1
nm1079062,6,1
nm1079062,7,2
nm1079062,19,3
nm1079508,3,1
nm1079508,26,2
nm1079924,2,1
nm1079964,2,1
nm1080144,6,1
nm1080144,5,2
nm1080144,7,3
nm10801590,5,1
nm10801590,6,2
nm10801590,7,3
nm1080680,6,1
nm1080686,4,1
nm1080807,6,1
nm1080807,3,2
nm1080944,5,1
nm1080944,7,2
nm1080944,6,3
nm1081016,2,1
nm1081016,5,2
nm1081016,7,3
nm1081287,7,1
nm1081287,6,2
nm1081287,14,3
nm1081299,7,1
nm1081299,12,2
nm1081299,6,3
nm10813302,5,1
nm10813302,30,2
nm1081432,2,1
nm1081432,6,2
nm1081518,2,1
nm1081634,5,1
nm1081634,6,2
nm1081634,7,3
nm1081836,2,1
nm1081836,1,2
nm1081836,10,3
nm1082284,6,1
nm1082284,9,2
nm1082284,17,3
nm10824981,4,1
nm1082685,6,1
nm1082685,5,2
nm10826863,6,1
nm10826864,6,1
nm10826864,2,2
nm10826864,10,3
nm1082727,5,1
nm1082796,2,1
nm1082796,9,2
nm1082823,2,1
nm1082823,3,2
nm1082823,5,3
nm10828687,14,1
nm10828688,14,1
nm10828690,14,1
nm1082971,6,1
nm1082971,2,2
nm1082971,7,3
nm1082991,2,1
nm1083021,2,1
nm1083021,6,2
nm10831987,6,1
nm10831988,5,1
nm1083330,4,1
nm1083579,9,1
nm1083579,10,2
nm1083579,1,3
nm10840673,7,1
nm10840673,6,2
nm10840673,13,3
nm1084072,22,1
nm1084072,25,2
nm1084072,17,3
nm1084211,6,1
nm1084211,2,2
nm1084215,6,1
nm1084220,6,1
nm1084220,3,2
nm1084228,5,1
nm1084228,6,2
nm1084228,3,3
nm10842843,5,1
nm10842843,7,2
nm10842843,6,3
nm10843275,2,1
nm10843275,7,2
nm10843275,13,3
nm10843438,2,1
nm10844137,14,1
nm10844137,13,2
nm10844177,6,1
nm1084480,2,1
nm1084480,6,2
nm10845873,2,1
nm1084723,5,1
nm1084723,7,2
nm1084723,6,3
nm1085051,2,1
nm10854763,11,1
nm10854763,29,2
nm10854763,5,3
nm1085627,6,1
nm1085627,5,2
nm1085754,1,1
nm1085754,4,2
nm1085754,5,3
nm1085794,9,1
nm10860344,4,1
nm10862694,2,1
nm10862700,2,1
nm10862704,9,1
nm10862705,9,1
nm1086501,2,1
nm1086501,7,2
nm1086501,5,3
nm1086682,7,1
nm1086682,11,2
nm1086682,26,3
nm10871635,4,1
nm1087378,4,1
nm1087514,4,1
nm1087514,1,2
nm1087979,5,1
nm1087979,26,2
nm1087986,3,1
nm1087986,12,2
nm1087986,22,3
nm10880026,7,1
nm10880026,5,2
nm10880026,2,3
nm1088026,3,1
nm1088271,9,1
nm1088271,27,2
nm1088271,10,3
nm1088412,5,1
nm1088412,31,2
nm1088412,21,3
nm1088947,5,1
nm1088947,6,2
nm1088947,2,3
nm1088993,7,1
nm1088993,22,2
nm1088993,21,3
nm1089011,6,1
nm1089011,7,2
nm1089011,13,3
nm1089106,4,1
nm1089114,7,1
nm1089114,5,2
nm1089114,6,3
nm1089433,6,1
nm1089433,5,2
nm1089437,6,1
nm10894928,4,1
nm10894929,4,1
nm10894930,2,1
nm10894931,2,1
nm10894932,6,1
nm10894932,5,2
nm1089707,1,1
nm1089707,2,2
nm1089854,6,1
nm1089854,5,2
nm1089898,2,1
nm10900642,2,1
nm10900642,5,2
nm10900642,6,3
nm10900655,5,1
nm10900655,2,2
nm10900655,13,3
nm1090179,6,1
nm1090179,3,2
nm1090179,5,3
nm1090612,6,1
nm1090612,5,2
nm1090612,3,3
nm1090779,5,1
nm1090779,6,2
nm1090779,7,3
nm1090839,2,1
nm1090839,5,2
nm1090952,7,1
nm1091125,9,1
nm1091125,10,2
nm1091125,1,3
nm10912964,2,1
nm1091601,2,1
nm10917011,7,1
nm10917011,6,2
nm10917011,13,3
nm1091708,6,1
nm1092282,6,1
nm1092346,2,1
nm1092498,4,1
nm1092498,6,2
nm1092498,5,3
nm1092695,5,1
nm1092695,6,2
nm1092695,7,3
nm10926984,5,1
nm10926984,7,2
nm10926984,2,3
nm10927214,6,1
nm10929600,2,1
nm1092983,9,1
nm1092983,1,2
nm10929909,4,1
nm1093048,13,1
nm1093048,7,2
nm1093048,6,3
nm1093083,5,1
nm1093083,13,2
nm1093083,7,3
nm1093273,10,1
nm1093273,9,2
nm10935002,6,1
nm10935002,4,2
nm1093505,5,1
nm1093505,6,2
nm1093505,7,3
nm1093513,6,1
nm1093513,5,2
nm1093513,3,3
nm1093527,5,1
nm1093527,26,2
nm1093722,6,1
nm1093722,3,2
nm1093729,6,1
nm1093729,3,2
nm1093729,19,3
nm1093953,5,1
nm1093953,7,2
nm1093953,6,3
nm1094112,4,1
nm1094112,10,2
nm1094112,1,3
nm1094379,12,1
nm1094379,7,2
nm1094379,11,3
nm1094564,3,1
nm1094564,12,2
nm1094564,26,3
nm10948527,7,1
nm10948527,11,2
nm1095060,6,1
nm1095060,5,2
nm1095060,3,3
nm1095720,4,1
nm1095720,5,2
nm1095720,1,3
nm1095732,2,1
nm1095937,13,1
nm1095937,19,2
nm1095937,31,3
nm1096215,6,1
nm1096215,5,2
nm1096215,3,3
nm1096223,5,1
nm10962489,21,1
nm10962489,13,2
nm1096388,7,1
nm1096388,11,2
nm1096388,6,3
nm10965922,2,1
nm10966065,13,1
nm10966065,5,2
nm1096627,6,1
nm1096627,3,2
nm1096881,5,1
nm1096881,2,2
nm1096883,22,1
nm1097131,2,1
nm1097131,6,2
nm1097131,5,3
nm1097137,2,1
nm1097515,2,1
nm1097515,5,2
nm1097515,6,3
nm1097649,4,1
nm1097698,7,1
nm1097698,11,2
nm1097698,3,3
nm1098035,12,1
nm1098035,11,2
nm1098035,14,3
nm1098061,5,1
nm1098261,7,1
nm1098261,6,2
nm1098261,5,3
nm10983526,5,1
nm1098685,7,1
nm1098685,6,2
nm1098685,3,3
nm1098964,7,1
nm1098964,6,2
nm1098964,14,3
nm1099029,4,1
nm1099698,7,1
nm1099698,6,2
nm1099698,13,3
nm10998251,5,1
nm10998323,13,1
nm1100091,4,1
nm1100091,11,2
nm1100231,2,1
nm1100321,14,1
nm1100321,5,2
nm1100321,12,3
nm1100552,1,1
nm1100552,2,2
nm1100552,10,3
nm1100563,31,1
nm1100563,3,2
nm1100578,2,1
nm1100578,6,2
nm1100578,11,3
nm1100677,6,1
nm1100677,5,2
nm1100677,3,3
nm1100770,6,1
nm11007743,2,1
nm1100853,4,1
nm1100853,1,2
nm1100853,5,3
nm11009983,4,1
nm11009984,4,1
nm11009986,2,1
nm11009987,2,1
nm1101196,2,1
nm1101196,5,2
nm1101196,13,3
nm1101338,2,1
nm1101338,7,2
nm1101338,13,3
nm1101483,5,1
nm1101483,6,2
nm1101483,2,3
nm1101523,2,1
nm1101562,10,1
nm1101562,6,2
nm1101562,5,3
nm1101677,2,1
nm1101677,1,2
nm1101722,2,1
nm1102042,5,1
nm1102042,2,2
nm1102042,6,3
nm1102153,2,1
nm1102153,5,2
nm1102153,6,3
nm1102527,4,1
nm1102765,4,1
nm1102913,4,1
nm1102921,10,1
nm1102921,4,2
nm1102921,1,3
nm1103037,22,1
nm11033362,7,1
nm11033363,2,1
nm11033364,4,1
nm11033365,2,1
nm11033366,2,1
nm1103620,12,1
nm1103643,3,1
nm1103740,5,1
nm1103740,6,2
nm1103740,12,3
nm1104036,6,1
nm1104036,5,2
nm1104036,3,3
nm1104057,5,1
nm1104057,6,2
nm1104057,2,3
nm1104085,6,1
nm1104541,6,1
nm11045540,2,1
nm11045595,5,1
nm11047217,2,1
nm11047221,2,1
nm1104740,25,1
nm1104740,17,2
nm1104740,30,3
nm1104768,4,1
nm1105268,6,1
nm1105268,3,2
nm1105358,6,1
nm1105613,13,1
nm1105613,19,2
nm1105617,6,1
nm1105617,5,2
nm1105617,3,3
nm1105913,6,1
nm1105913,7,2
nm1105913,5,3
nm1105979,25,1
nm1105979,22,2
nm1105979,17,3
nm1106022,5,1
nm1106022,26,2
nm1106022,3,3
nm1106234,5,1
nm1106456,2,1
nm1106618,4,1
nm1106618,6,2
nm1106618,7,3
nm1106713,4,1
nm1106990,2,1
nm1107197,4,1
nm1107200,4,1
nm1107458,6,1
nm1107458,3,2
nm1107458,5,3
nm1107730,27,1
nm1107730,7,2
nm1107730,5,3
nm1107853,2,1
nm1107863,2,1
nm1108017,5,1
nm1108017,3,2
nm1108017,12,3
nm1108327,6,1
nm1108327,21,2
nm1108337,5,1
nm1108337,7,2
nm1108337,3,3
nm1108472,2,1
nm1108472,6,2
nm1108472,5,3
nm1108814,7,1
nm1108814,22,2
nm1108814,21,3
nm1108878,13,1
nm1108878,3,2
nm1108878,27,3
nm1109187,19,1
nm1109187,13,2
nm1109187,27,3
